race_id,date,jcd,venue,race_no,waku,reg_no,player_name,branch,age,grade,motor_no,boat_no,rank,result_time,course,st,payout,weather
202301010911,2023-01-01,09,津,11,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥2,770 12 3連複 1 = 2 = 6 ¥1,590 7 2連単 1 - 2 ¥250 1 2連複 1 = 2 ¥280 1 拡連複 1 = 2 ¥180 1 1 = 6 ¥600 11 2 = 6 ¥820 13 単勝 1 ¥120 複勝 1 ¥210 2 ¥400",水面気象情報 気温 12.0℃ 晴 風速 5m 水温 6.0℃ 波高 3cm スタンド
202301010911,2023-01-01,09,津,11,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥2,770 12 3連複 1 = 2 = 6 ¥1,590 7 2連単 1 - 2 ¥250 1 2連複 1 = 2 ¥280 1 拡連複 1 = 2 ¥180 1 1 = 6 ¥600 11 2 = 6 ¥820 13 単勝 1 ¥120 複勝 1 ¥210 2 ¥400",水面気象情報 気温 12.0℃ 晴 風速 5m 水温 6.0℃ 波高 3cm スタンド
202301010912,2023-01-01,09,津,12,1,5,5,3,,,2,4,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 5 ¥1,320 4 3連複 1 = 4 = 5 ¥720 3 2連単 1 - 4 ¥480 3 2連複 1 = 4 ¥480 4 拡連複 1 = 4 ¥190 3 1 = 5 ¥290 4 4 = 5 ¥650 7 単勝 1 ¥100 複勝 1 ¥100 4 ¥360",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 7.0℃ 波高 2cm スタンド
202301010912,2023-01-01,09,津,12,2,4,4,,,,5,1,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 5 ¥1,320 4 3連複 1 = 4 = 5 ¥720 3 2連単 1 - 4 ¥480 3 2連複 1 = 4 ¥480 4 拡連複 1 = 4 ¥190 3 1 = 5 ¥290 4 4 = 5 ¥650 7 単勝 1 ¥100 複勝 1 ¥100 4 ¥360",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 7.0℃ 波高 2cm スタンド
202301010912,2023-01-01,09,津,12,3,1,1,5,,,4,6,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 5 ¥1,320 4 3連複 1 = 4 = 5 ¥720 3 2連単 1 - 4 ¥480 3 2連複 1 = 4 ¥480 4 拡連複 1 = 4 ¥190 3 1 = 5 ¥290 4 4 = 5 ¥650 7 単勝 1 ¥100 複勝 1 ¥100 4 ¥360",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 7.0℃ 波高 2cm スタンド
202301010912,2023-01-01,09,津,12,4,3,3,1,,,2,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 5 ¥1,320 4 3連複 1 = 4 = 5 ¥720 3 2連単 1 - 4 ¥480 3 2連複 1 = 4 ¥480 4 拡連複 1 = 4 ¥190 3 1 = 5 ¥290 4 4 = 5 ¥650 7 単勝 1 ¥100 複勝 1 ¥100 4 ¥360",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 7.0℃ 波高 2cm スタンド
202301010912,2023-01-01,09,津,12,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 5 ¥1,320 4 3連複 1 = 4 = 5 ¥720 3 2連単 1 - 4 ¥480 3 2連複 1 = 4 ¥480 4 拡連複 1 = 4 ¥190 3 1 = 5 ¥290 4 4 = 5 ¥650 7 単勝 1 ¥100 複勝 1 ¥100 4 ¥360",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 7.0℃ 波高 2cm スタンド
202301010912,2023-01-01,09,津,12,6,3,3,,,,4,1,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 5 ¥1,320 4 3連複 1 = 4 = 5 ¥720 3 2連単 1 - 4 ¥480 3 2連複 1 = 4 ¥480 4 拡連複 1 = 4 ¥190 3 1 = 5 ¥290 4 4 = 5 ¥650 7 単勝 1 ¥100 複勝 1 ¥100 4 ¥360",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 7.0℃ 波高 2cm スタンド
202301011001,2023-01-01,10,三国,1,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 2 ¥1,020 3 3連複 1 = 2 = 4 ¥420 1 2連単 1 - 4 ¥450 3 2連複 1 = 4 ¥330 3 拡連複 1 = 4 ¥140 1 1 = 2 ¥140 1 2 = 4 ¥380 8 単勝 1 ¥100 複勝 1 ¥100 4 ¥130",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 3cm スタンド
202301011001,2023-01-01,10,三国,1,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 2 ¥1,020 3 3連複 1 = 2 = 4 ¥420 1 2連単 1 - 4 ¥450 3 2連複 1 = 4 ¥330 3 拡連複 1 = 4 ¥140 1 1 = 2 ¥140 1 2 = 4 ¥380 8 単勝 1 ¥100 複勝 1 ¥100 4 ¥130",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 3cm スタンド
202301011001,2023-01-01,10,三国,1,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 2 ¥1,020 3 3連複 1 = 2 = 4 ¥420 1 2連単 1 - 4 ¥450 3 2連複 1 = 4 ¥330 3 拡連複 1 = 4 ¥140 1 1 = 2 ¥140 1 2 = 4 ¥380 8 単勝 1 ¥100 複勝 1 ¥100 4 ¥130",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 3cm スタンド
202301011001,2023-01-01,10,三国,1,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 2 ¥1,020 3 3連複 1 = 2 = 4 ¥420 1 2連単 1 - 4 ¥450 3 2連複 1 = 4 ¥330 3 拡連複 1 = 4 ¥140 1 1 = 2 ¥140 1 2 = 4 ¥380 8 単勝 1 ¥100 複勝 1 ¥100 4 ¥130",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 3cm スタンド
202301011001,2023-01-01,10,三国,1,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 2 ¥1,020 3 3連複 1 = 2 = 4 ¥420 1 2連単 1 - 4 ¥450 3 2連複 1 = 4 ¥330 3 拡連複 1 = 4 ¥140 1 1 = 2 ¥140 1 2 = 4 ¥380 8 単勝 1 ¥100 複勝 1 ¥100 4 ¥130",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 3cm スタンド
202301011001,2023-01-01,10,三国,1,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 2 ¥1,020 3 3連複 1 = 2 = 4 ¥420 1 2連単 1 - 4 ¥450 3 2連複 1 = 4 ¥330 3 拡連複 1 = 4 ¥140 1 1 = 2 ¥140 1 2 = 4 ¥380 8 単勝 1 ¥100 複勝 1 ¥100 4 ¥130",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 3cm スタンド
202301011002,2023-01-01,10,三国,2,1,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 3 ¥700 1 3連複 1 = 2 = 3 ¥210 1 2連単 1 - 2 ¥390 2 2連複 1 = 2 ¥240 1 拡連複 1 = 2 ¥100 1 1 = 3 ¥150 2 2 = 3 ¥160 3 単勝 1 ¥170 複勝 1 ¥180 2 ¥160,水面気象情報 気温 5.0℃ 曇り 風速 5m 水温 4.0℃ 波高 4cm スタンド
202301011002,2023-01-01,10,三国,2,2,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 3 ¥700 1 3連複 1 = 2 = 3 ¥210 1 2連単 1 - 2 ¥390 2 2連複 1 = 2 ¥240 1 拡連複 1 = 2 ¥100 1 1 = 3 ¥150 2 2 = 3 ¥160 3 単勝 1 ¥170 複勝 1 ¥180 2 ¥160,水面気象情報 気温 5.0℃ 曇り 風速 5m 水温 4.0℃ 波高 4cm スタンド
202301011002,2023-01-01,10,三国,2,3,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 3 ¥700 1 3連複 1 = 2 = 3 ¥210 1 2連単 1 - 2 ¥390 2 2連複 1 = 2 ¥240 1 拡連複 1 = 2 ¥100 1 1 = 3 ¥150 2 2 = 3 ¥160 3 単勝 1 ¥170 複勝 1 ¥180 2 ¥160,水面気象情報 気温 5.0℃ 曇り 風速 5m 水温 4.0℃ 波高 4cm スタンド
202301011002,2023-01-01,10,三国,2,4,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 3 ¥700 1 3連複 1 = 2 = 3 ¥210 1 2連単 1 - 2 ¥390 2 2連複 1 = 2 ¥240 1 拡連複 1 = 2 ¥100 1 1 = 3 ¥150 2 2 = 3 ¥160 3 単勝 1 ¥170 複勝 1 ¥180 2 ¥160,水面気象情報 気温 5.0℃ 曇り 風速 5m 水温 4.0℃ 波高 4cm スタンド
202301011002,2023-01-01,10,三国,2,5,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 3 ¥700 1 3連複 1 = 2 = 3 ¥210 1 2連単 1 - 2 ¥390 2 2連複 1 = 2 ¥240 1 拡連複 1 = 2 ¥100 1 1 = 3 ¥150 2 2 = 3 ¥160 3 単勝 1 ¥170 複勝 1 ¥180 2 ¥160,水面気象情報 気温 5.0℃ 曇り 風速 5m 水温 4.0℃ 波高 4cm スタンド
202301011002,2023-01-01,10,三国,2,6,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 3 ¥700 1 3連複 1 = 2 = 3 ¥210 1 2連単 1 - 2 ¥390 2 2連複 1 = 2 ¥240 1 拡連複 1 = 2 ¥100 1 1 = 3 ¥150 2 2 = 3 ¥160 3 単勝 1 ¥170 複勝 1 ¥180 2 ¥160,水面気象情報 気温 5.0℃ 曇り 風速 5m 水温 4.0℃ 波高 4cm スタンド
202301011003,2023-01-01,10,三国,3,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥1,280 2 3連複 1 = 2 = 4 ¥280 1 2連単 2 - 1 ¥610 2 2連複 1 = 2 ¥250 1 拡連複 1 = 2 ¥170 3 2 = 4 ¥120 1 1 = 4 ¥140 2 単勝 2 ¥250 複勝 2 ¥130 1 ¥180",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 4cm スタンド
202301011003,2023-01-01,10,三国,3,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥1,280 2 3連複 1 = 2 = 4 ¥280 1 2連単 2 - 1 ¥610 2 2連複 1 = 2 ¥250 1 拡連複 1 = 2 ¥170 3 2 = 4 ¥120 1 1 = 4 ¥140 2 単勝 2 ¥250 複勝 2 ¥130 1 ¥180",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 4cm スタンド
202301011003,2023-01-01,10,三国,3,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥1,280 2 3連複 1 = 2 = 4 ¥280 1 2連単 2 - 1 ¥610 2 2連複 1 = 2 ¥250 1 拡連複 1 = 2 ¥170 3 2 = 4 ¥120 1 1 = 4 ¥140 2 単勝 2 ¥250 複勝 2 ¥130 1 ¥180",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 4cm スタンド
202301011003,2023-01-01,10,三国,3,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥1,280 2 3連複 1 = 2 = 4 ¥280 1 2連単 2 - 1 ¥610 2 2連複 1 = 2 ¥250 1 拡連複 1 = 2 ¥170 3 2 = 4 ¥120 1 1 = 4 ¥140 2 単勝 2 ¥250 複勝 2 ¥130 1 ¥180",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 4cm スタンド
202301011003,2023-01-01,10,三国,3,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥1,280 2 3連複 1 = 2 = 4 ¥280 1 2連単 2 - 1 ¥610 2 2連複 1 = 2 ¥250 1 拡連複 1 = 2 ¥170 3 2 = 4 ¥120 1 1 = 4 ¥140 2 単勝 2 ¥250 複勝 2 ¥130 1 ¥180",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 4cm スタンド
202301011003,2023-01-01,10,三国,3,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥1,280 2 3連複 1 = 2 = 4 ¥280 1 2連単 2 - 1 ¥610 2 2連複 1 = 2 ¥250 1 拡連複 1 = 2 ¥170 3 2 = 4 ¥120 1 1 = 4 ¥140 2 単勝 2 ¥250 複勝 2 ¥130 1 ¥180",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 4.0℃ 波高 4cm スタンド
202301011004,2023-01-01,10,三国,4,1,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥690 1 3連複 1 = 3 = 4 ¥290 1 2連単 1 - 3 ¥310 1 2連複 1 = 3 ¥290 1 拡連複 1 = 3 ¥150 1 1 = 4 ¥260 6 3 = 4 ¥210 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥100,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 4cm スタンド
202301011004,2023-01-01,10,三国,4,2,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥690 1 3連複 1 = 3 = 4 ¥290 1 2連単 1 - 3 ¥310 1 2連複 1 = 3 ¥290 1 拡連複 1 = 3 ¥150 1 1 = 4 ¥260 6 3 = 4 ¥210 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥100,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 4cm スタンド
202301011004,2023-01-01,10,三国,4,3,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥690 1 3連複 1 = 3 = 4 ¥290 1 2連単 1 - 3 ¥310 1 2連複 1 = 3 ¥290 1 拡連複 1 = 3 ¥150 1 1 = 4 ¥260 6 3 = 4 ¥210 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥100,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 4cm スタンド
202301011004,2023-01-01,10,三国,4,4,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥690 1 3連複 1 = 3 = 4 ¥290 1 2連単 1 - 3 ¥310 1 2連複 1 = 3 ¥290 1 拡連複 1 = 3 ¥150 1 1 = 4 ¥260 6 3 = 4 ¥210 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥100,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 4cm スタンド
202301011004,2023-01-01,10,三国,4,5,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥690 1 3連複 1 = 3 = 4 ¥290 1 2連単 1 - 3 ¥310 1 2連複 1 = 3 ¥290 1 拡連複 1 = 3 ¥150 1 1 = 4 ¥260 6 3 = 4 ¥210 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥100,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 4cm スタンド
202301011004,2023-01-01,10,三国,4,6,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥690 1 3連複 1 = 3 = 4 ¥290 1 2連単 1 - 3 ¥310 1 2連複 1 = 3 ¥290 1 拡連複 1 = 3 ¥150 1 1 = 4 ¥260 6 3 = 4 ¥210 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥100,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 4cm スタンド
202301011005,2023-01-01,10,三国,5,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 4 - 5 ¥1,340 4 3連複 2 = 4 = 5 ¥620 4 2連単 2 - 4 ¥250 1 2連複 2 = 4 ¥160 1 拡連複 2 = 4 ¥160 2 2 = 5 ¥380 6 4 = 5 ¥430 7 単勝 2 ¥180 複勝 2 ¥110 4 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011005,2023-01-01,10,三国,5,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 4 - 5 ¥1,340 4 3連複 2 = 4 = 5 ¥620 4 2連単 2 - 4 ¥250 1 2連複 2 = 4 ¥160 1 拡連複 2 = 4 ¥160 2 2 = 5 ¥380 6 4 = 5 ¥430 7 単勝 2 ¥180 複勝 2 ¥110 4 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011005,2023-01-01,10,三国,5,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 4 - 5 ¥1,340 4 3連複 2 = 4 = 5 ¥620 4 2連単 2 - 4 ¥250 1 2連複 2 = 4 ¥160 1 拡連複 2 = 4 ¥160 2 2 = 5 ¥380 6 4 = 5 ¥430 7 単勝 2 ¥180 複勝 2 ¥110 4 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011005,2023-01-01,10,三国,5,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 4 - 5 ¥1,340 4 3連複 2 = 4 = 5 ¥620 4 2連単 2 - 4 ¥250 1 2連複 2 = 4 ¥160 1 拡連複 2 = 4 ¥160 2 2 = 5 ¥380 6 4 = 5 ¥430 7 単勝 2 ¥180 複勝 2 ¥110 4 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011005,2023-01-01,10,三国,5,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 4 - 5 ¥1,340 4 3連複 2 = 4 = 5 ¥620 4 2連単 2 - 4 ¥250 1 2連複 2 = 4 ¥160 1 拡連複 2 = 4 ¥160 2 2 = 5 ¥380 6 4 = 5 ¥430 7 単勝 2 ¥180 複勝 2 ¥110 4 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011005,2023-01-01,10,三国,5,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 4 - 5 ¥1,340 4 3連複 2 = 4 = 5 ¥620 4 2連単 2 - 4 ¥250 1 2連複 2 = 4 ¥160 1 拡連複 2 = 4 ¥160 2 2 = 5 ¥380 6 4 = 5 ¥430 7 単勝 2 ¥180 複勝 2 ¥110 4 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011006,2023-01-01,10,三国,6,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 2 - 3 ¥4,670 23 3連複 2 = 3 = 4 ¥420 1 2連単 4 - 2 ¥3,560 14 2連複 2 = 4 ¥950 5 拡連複 2 = 4 ¥290 7 3 = 4 ¥220 4 2 = 3 ¥180 2 単勝 4 ¥610 複勝 4 ¥570 2 ¥420",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011006,2023-01-01,10,三国,6,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 2 - 3 ¥4,670 23 3連複 2 = 3 = 4 ¥420 1 2連単 4 - 2 ¥3,560 14 2連複 2 = 4 ¥950 5 拡連複 2 = 4 ¥290 7 3 = 4 ¥220 4 2 = 3 ¥180 2 単勝 4 ¥610 複勝 4 ¥570 2 ¥420",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011006,2023-01-01,10,三国,6,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 2 - 3 ¥4,670 23 3連複 2 = 3 = 4 ¥420 1 2連単 4 - 2 ¥3,560 14 2連複 2 = 4 ¥950 5 拡連複 2 = 4 ¥290 7 3 = 4 ¥220 4 2 = 3 ¥180 2 単勝 4 ¥610 複勝 4 ¥570 2 ¥420",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011006,2023-01-01,10,三国,6,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 2 - 3 ¥4,670 23 3連複 2 = 3 = 4 ¥420 1 2連単 4 - 2 ¥3,560 14 2連複 2 = 4 ¥950 5 拡連複 2 = 4 ¥290 7 3 = 4 ¥220 4 2 = 3 ¥180 2 単勝 4 ¥610 複勝 4 ¥570 2 ¥420",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011006,2023-01-01,10,三国,6,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 2 - 3 ¥4,670 23 3連複 2 = 3 = 4 ¥420 1 2連単 4 - 2 ¥3,560 14 2連複 2 = 4 ¥950 5 拡連複 2 = 4 ¥290 7 3 = 4 ¥220 4 2 = 3 ¥180 2 単勝 4 ¥610 複勝 4 ¥570 2 ¥420",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011006,2023-01-01,10,三国,6,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 2 - 3 ¥4,670 23 3連複 2 = 3 = 4 ¥420 1 2連単 4 - 2 ¥3,560 14 2連複 2 = 4 ¥950 5 拡連複 2 = 4 ¥290 7 3 = 4 ¥220 4 2 = 3 ¥180 2 単勝 4 ¥610 複勝 4 ¥570 2 ¥420",水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011007,2023-01-01,10,三国,7,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥1,060 1 3連複 1 = 2 = 6 ¥280 1 2連単 1 - 2 ¥510 1 2連複 1 = 2 ¥340 1 拡連複 1 = 2 ¥180 5 1 = 6 ¥170 4 2 = 6 ¥150 2 単勝 1 ¥170 複勝 1 ¥150 2 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 3m 水温 5.0℃ 波高 3cm スタンド
202301011007,2023-01-01,10,三国,7,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥1,060 1 3連複 1 = 2 = 6 ¥280 1 2連単 1 - 2 ¥510 1 2連複 1 = 2 ¥340 1 拡連複 1 = 2 ¥180 5 1 = 6 ¥170 4 2 = 6 ¥150 2 単勝 1 ¥170 複勝 1 ¥150 2 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 3m 水温 5.0℃ 波高 3cm スタンド
202301011007,2023-01-01,10,三国,7,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥1,060 1 3連複 1 = 2 = 6 ¥280 1 2連単 1 - 2 ¥510 1 2連複 1 = 2 ¥340 1 拡連複 1 = 2 ¥180 5 1 = 6 ¥170 4 2 = 6 ¥150 2 単勝 1 ¥170 複勝 1 ¥150 2 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 3m 水温 5.0℃ 波高 3cm スタンド
202301011007,2023-01-01,10,三国,7,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥1,060 1 3連複 1 = 2 = 6 ¥280 1 2連単 1 - 2 ¥510 1 2連複 1 = 2 ¥340 1 拡連複 1 = 2 ¥180 5 1 = 6 ¥170 4 2 = 6 ¥150 2 単勝 1 ¥170 複勝 1 ¥150 2 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 3m 水温 5.0℃ 波高 3cm スタンド
202301011007,2023-01-01,10,三国,7,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥1,060 1 3連複 1 = 2 = 6 ¥280 1 2連単 1 - 2 ¥510 1 2連複 1 = 2 ¥340 1 拡連複 1 = 2 ¥180 5 1 = 6 ¥170 4 2 = 6 ¥150 2 単勝 1 ¥170 複勝 1 ¥150 2 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 3m 水温 5.0℃ 波高 3cm スタンド
202301011007,2023-01-01,10,三国,7,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥1,060 1 3連複 1 = 2 = 6 ¥280 1 2連単 1 - 2 ¥510 1 2連複 1 = 2 ¥340 1 拡連複 1 = 2 ¥180 5 1 = 6 ¥170 4 2 = 6 ¥150 2 単勝 1 ¥170 複勝 1 ¥150 2 ¥160",水面気象情報 気温 5.0℃ 曇り 風速 3m 水温 5.0℃ 波高 3cm スタンド
202301011008,2023-01-01,10,三国,8,1,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 4 - 1 - 5 ¥870 1 3連複 1 = 4 = 5 ¥320 2 2連単 4 - 1 ¥340 1 2連複 1 = 4 ¥190 1 拡連複 1 = 4 ¥160 2 4 = 5 ¥130 1 1 = 5 ¥190 3 単勝 4 ¥150 複勝 4 ¥150 1 ¥280,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011008,2023-01-01,10,三国,8,2,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 4 - 1 - 5 ¥870 1 3連複 1 = 4 = 5 ¥320 2 2連単 4 - 1 ¥340 1 2連複 1 = 4 ¥190 1 拡連複 1 = 4 ¥160 2 4 = 5 ¥130 1 1 = 5 ¥190 3 単勝 4 ¥150 複勝 4 ¥150 1 ¥280,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011008,2023-01-01,10,三国,8,3,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 4 - 1 - 5 ¥870 1 3連複 1 = 4 = 5 ¥320 2 2連単 4 - 1 ¥340 1 2連複 1 = 4 ¥190 1 拡連複 1 = 4 ¥160 2 4 = 5 ¥130 1 1 = 5 ¥190 3 単勝 4 ¥150 複勝 4 ¥150 1 ¥280,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011008,2023-01-01,10,三国,8,4,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 4 - 1 - 5 ¥870 1 3連複 1 = 4 = 5 ¥320 2 2連単 4 - 1 ¥340 1 2連複 1 = 4 ¥190 1 拡連複 1 = 4 ¥160 2 4 = 5 ¥130 1 1 = 5 ¥190 3 単勝 4 ¥150 複勝 4 ¥150 1 ¥280,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011008,2023-01-01,10,三国,8,5,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 4 - 1 - 5 ¥870 1 3連複 1 = 4 = 5 ¥320 2 2連単 4 - 1 ¥340 1 2連複 1 = 4 ¥190 1 拡連複 1 = 4 ¥160 2 4 = 5 ¥130 1 1 = 5 ¥190 3 単勝 4 ¥150 複勝 4 ¥150 1 ¥280,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
202301011008,2023-01-01,10,三国,8,6,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 4 - 1 - 5 ¥870 1 3連複 1 = 4 = 5 ¥320 2 2連単 4 - 1 ¥340 1 2連複 1 = 4 ¥190 1 拡連複 1 = 4 ¥160 2 4 = 5 ¥130 1 1 = 5 ¥190 3 単勝 4 ¥150 複勝 4 ¥150 1 ¥280,水面気象情報 気温 5.0℃ 曇り 風速 4m 水温 5.0℃ 波高 3cm スタンド
